transaction_id,user_id,description,amount_inr,category,date,month,year
TXN702427,U00037,Mall shopping,2191.3,Shopping,2024-09-09,9,2024
TXN393880,U00037,Property tax,680.91,Bills,2024-09-18,9,2024
TXN156778,U00037,Shoes purchase,2638.08,Shopping,2024-03-06,3,2024
TXN134144,U00037,Theme park,1700.2,Entertainment,2024-10-03,10,2024
TXN913594,U00037,Amazon Prime,1408.32,Entertainment,2024-12-17,12,2024
TXN643377,U00037,Train ticket,3418.95,Transport,2024-12-23,12,2024
TXN806848,U00037,Mall shopping,2427.78,Shopping,2024-01-07,1,2024
TXN479167,U00037,Auto rickshaw,2054.48,Transport,2024-06-15,6,2024
TXN348658,U00037,Concert tickets,695.68,Entertainment,2024-05-14,5,2024
TXN483699,U00037,Property tax,3356.92,Bills,2024-06-24,6,2024
TXN834750,U00037,Train ticket,1512.6,Transport,2024-08-02,8,2024
TXN572623,U00037,DTH recharge,2997.43,Bills,2024-05-23,5,2024
TXN819335,U00037,Toll charge,502.43,Transport,2024-10-21,10,2024
TXN682316,U00037,Ola cab,2536.81,Transport,2024-04-30,4,2024
TXN595962,U00037,Myntra fashion,726.42,Shopping,2024-03-17,3,2024
TXN990649,U00037,Restaurant dinner,1504.25,Food,2024-03-09,3,2024
TXN414608,U00038,Hotstar subscription,2535.93,Entertainment,2024-09-06,9,2024
TXN517754,U00038,Wifi bill,3011.83,Bills,2024-01-25,1,2024
TXN599687,U00038,Restaurant dinner,257.13,Food,2024-05-10,5,2024
TXN372387,U00038,Medicine pharmacy,1602.0,Health,2024-06-20,6,2024
TXN460857,U00038,DTH recharge,1983.21,Bills,2024-05-11,5,2024
TXN734992,U00038,Bakery snacks,468.27,Food,2024-12-13,12,2024
TXN664593,U00038,Toll charge,2036.84,Transport,2024-11-28,11,2024
TXN635239,U00038,Rapido bike,1275.13,Transport,2024-12-10,12,2024
TXN743473,U00038,Sports gear,3119.23,Shopping,2024-07-14,7,2024
TXN275715,U00038,Property tax,2229.41,Bills,2024-03-15,3,2024
TXN699405,U00038,Health insurance,1505.27,Health,2024-11-09,11,2024
TXN339303,U00038,Flipkart order,322.94,Shopping,2024-06-24,6,2024
TXN380465,U00038,DTH recharge,2302.9,Bills,2024-12-29,12,2024
TXN918910,U00038,Theme park,985.81,Entertainment,2024-08-15,8,2024
TXN534098,U00038,Cable TV,1847.23,Bills,2024-08-18,8,2024
TXN863124,U00038,Metro card recharge,2997.03,Transport,2024-03-05,3,2024
TXN886159,U00038,Rapido bike,3294.51,Transport,2024-12-24,12,2024
TXN200195,U00038,Grocery store,625.84,Food,2024-02-22,2,2024
TXN908382,U00038,Vegetable market,1942.1,Food,2024-01-14,1,2024
TXN208976,U00038,Household items,2689.24,Shopping,2024-02-12,2,2024
TXN508783,U00038,Cable TV,585.7,Bills,2024-12-01,12,2024
TXN564687,U00038,Water bill,903.52,Bills,2024-05-25,5,2024
TXN129959,U00038,Gym membership,502.91,Health,2024-03-28,3,2024
TXN599284,U00038,Dominos pizza,3018.27,Food,2024-06-15,6,2024
TXN566453,U00038,Household items,3275.26,Shopping,2024-10-07,10,2024
TXN578720,U00038,Flight booking,660.78,Transport,2024-11-01,11,2024
TXN770593,U00038,Vitamin supplements,1550.67,Health,2024-11-23,11,2024
TXN665883,U00038,Concert tickets,3185.78,Entertainment,2024-09-03,9,2024
TXN532227,U00038,Ola cab,1574.42,Transport,2024-07-06,7,2024
TXN648736,U00038,Mobile recharge,1097.33,Bills,2024-01-01,1,2024
TXN108721,U00038,Bus ticket,1039.33,Transport,2024-09-30,9,2024
TXN414164,U00038,Lab test,3317.0,Health,2024-09-01,9,2024
TXN342446,U00038,Bakery snacks,2802.98,Food,2024-11-01,11,2024
TXN687783,U00038,Milk dairy,1339.07,Food,2024-07-29,7,2024
TXN508654,U00038,Myntra fashion,912.14,Shopping,2024-11-26,11,2024
TXN755698,U00038,Shoes purchase,957.28,Shopping,2024-08-04,8,2024
TXN946803,U00038,Flight booking,2687.66,Transport,2024-11-09,11,2024
TXN948097,U00038,Dental checkup,1032.14,Health,2024-09-29,9,2024
TXN291267,U00038,Insurance premium,698.6,Bills,2024-02-05,2,2024
TXN747736,U00038,Rapido bike,430.73,Transport,2024-08-21,8,2024
TXN120337,U00039,Cable TV,1747.39,Bills,2024-06-13,6,2024
TXN294969,U00039,Uber ride,3395.52,Transport,2024-01-12,1,2024
TXN862427,U00039,Cafe coffee,978.72,Food,2024-08-12,8,2024
TXN617555,U00039,Grocery store,361.18,Food,2024-01-08,1,2024
TXN489438,U00039,Bus ticket,1499.84,Transport,2024-09-12,9,2024
TXN158760,U00039,Amazon purchase,1189.36,Shopping,2024-03-15,3,2024
TXN290425,U00039,Insurance premium,296.28,Bills,2024-08-28,8,2024
TXN227885,U00039,Rapido bike,2869.51,Transport,2024-01-07,1,2024
TXN359168,U00039,Doctor consultation,1377.55,Health,2024-08-14,8,2024
TXN646453,U00039,Hospital visit,737.17,Health,2024-02-18,2,2024
TXN427270,U00039,Doctor consultation,1681.25,Health,2024-12-14,12,2024
TXN880900,U00039,Mobile recharge,2220.62,Bills,2024-01-22,1,2024
TXN769536,U00039,Hotstar subscription,471.39,Entertainment,2024-09-03,9,2024
TXN799080,U00039,Water bill,1293.47,Bills,2024-01-27,1,2024
TXN440277,U00039,Ola cab,864.08,Transport,2024-08-10,8,2024
TXN225461,U00039,Restaurant dinner,2790.65,Food,2024-10-26,10,2024
TXN709303,U00039,Shoes purchase,80.81,Shopping,2024-01-22,1,2024
TXN489439,U00039,Lab test,2425.0,Health,2024-03-20,3,2024
TXN819265,U00039,Grocery store,594.06,Food,2024-02-16,2,2024
TXN162969,U00039,Amazon Prime,3261.43,Entertainment,2024-11-16,11,2024
TXN662407,U00039,Dominos pizza,2273.78,Food,2024-12-25,12,2024
TXN685472,U00039,Restaurant dinner,1733.06,Food,2024-06-11,6,2024
TXN868804,U00039,Health insurance,2829.06,Health,2024-08-12,8,2024
TXN859587,U00039,Uber ride,2427.91,Transport,2024-07-02,7,2024
TXN840951,U00039,Rapido bike,3150.39,Transport,2024-09-05,9,2024
TXN613898,U00039,Household items,1066.77,Shopping,2024-12-22,12,2024
TXN439403,U00039,Toll charge,693.86,Transport,2024-06-27,6,2024
TXN681456,U00039,Lab test,999.87,Health,2024-11-02,11,2024
TXN410035,U00039,Ola cab,1882.42,Transport,2024-08-18,8,2024
TXN913608,U00039,Wifi bill,1316.54,Bills,2024-01-01,1,2024
TXN119629,U00039,Eye checkup,1357.7,Health,2024-04-04,4,2024
TXN436272,U00039,Amazon Prime,2727.26,Entertainment,2024-05-02,5,2024
TXN958835,U00039,Medicine pharmacy,2321.1,Health,2024-10-02,10,2024
TXN902930,U00039,Shoes purchase,1858.04,Shopping,2024-09-11,9,2024
TXN772036,U00040,Toll charge,1026.8,Transport,2024-07-28,7,2024
TXN169918,U00040,Internet broadband,382.08,Bills,2024-12-03,12,2024
TXN311895,U00040,Restaurant dinner,666.3,Food,2024-01-17,1,2024
TXN698749,U00040,Vegetable market,711.08,Food,2024-01-17,1,2024
TXN754280,U00040,Yoga class,2319.83,Health,2024-09-26,9,2024
TXN331444,U00040,Vitamin supplements,932.99,Health,2024-07-06,7,2024
TXN787603,U00040,Movie tickets,95.15,Entertainment,2024-04-16,4,2024
TXN163648,U00040,Flipkart order,1664.8,Shopping,2024-11-23,11,2024
TXN961957,U00040,Wifi bill,2615.0,Bills,2024-07-31,7,2024
TXN654718,U00040,Electricity bill,2891.57,Bills,2024-05-16,5,2024
TXN326387,U00040,Zomato delivery,2928.87,Food,2024-02-09,2,2024
TXN657487,U00040,Movie tickets,399.23,Entertainment,2024-04-28,4,2024
TXN360846,U00040,Shoes purchase,716.26,Shopping,2024-12-02,12,2024
TXN535352,U00040,Spotify music,1976.56,Entertainment,2024-10-12,10,2024
TXN475351,U00040,Medicine pharmacy,2693.68,Health,2024-10-22,10,2024
TXN209159,U00040,Lab test,2473.8,Health,2024-08-06,8,2024
TXN453907,U00040,Metro card recharge,1947.38,Transport,2024-09-15,9,2024
TXN564531,U00040,Gym membership,1891.96,Health,2024-11-03,11,2024
TXN985893,U00040,DTH recharge,1947.78,Bills,2024-06-15,6,2024
TXN966286,U00040,Insurance premium,2686.44,Bills,2024-08-08,8,2024
TXN672130,U00040,Health insurance,2149.03,Health,2024-10-15,10,2024
TXN477496,U00040,Auto rickshaw,2691.69,Transport,2024-05-10,5,2024
TXN861594,U00040,Sports gear,3361.39,Shopping,2024-01-01,1,2024
TXN241647,U00040,Cafe coffee,2105.38,Food,2024-09-22,9,2024
TXN325258,U00040,Electricity bill,1086.15,Bills,2024-04-23,4,2024
TXN962283,U00040,Electricity bill,2711.75,Bills,2024-12-19,12,2024
TXN699378,U00040,Wifi bill,1813.89,Bills,2024-10-19,10,2024
TXN263690,U00040,Ola cab,180.19,Transport,2024-07-01,7,2024
TXN361993,U00040,Rapido bike,1316.44,Transport,2024-10-25,10,2024
TXN698199,U00040,Rapido bike,2848.21,Transport,2024-02-17,2,2024
TXN858729,U00040,Accessories,3216.69,Shopping,2024-02-09,2,2024
TXN836989,U00040,Property tax,646.51,Bills,2024-12-19,12,2024
TXN139186,U00040,Movie tickets,2103.55,Entertainment,2024-06-02,6,2024
TXN908348,U00040,Vitamin supplements,1366.33,Health,2024-01-29,1,2024
TXN536754,U00040,DTH recharge,3085.28,Bills,2024-08-10,8,2024
TXN111989,U00040,Grocery store,2629.49,Food,2024-11-04,11,2024
TXN143182,U00040,Yoga class,236.74,Health,2024-09-25,9,2024
TXN831663,U00041,Bowling night,566.05,Entertainment,2024-09-14,9,2024
TXN567262,U00041,Metro card recharge,224.29,Transport,2024-07-20,7,2024
TXN552917,U00041,Bowling night,1791.32,Entertainment,2024-04-23,4,2024
TXN186554,U00041,Insurance premium,560.64,Bills,2024-06-21,6,2024
TXN518582,U00041,Accessories,2621.34,Shopping,2024-10-07,10,2024
TXN911414,U00041,Internet broadband,1424.92,Bills,2024-08-10,8,2024
TXN686464,U00041,Gym membership,2679.01,Health,2024-09-03,9,2024
TXN305625,U00041,Train ticket,1413.85,Transport,2024-10-19,10,2024
TXN358207,U00041,Bowling night,3489.92,Entertainment,2024-09-25,9,2024
TXN439121,U00041,Ola cab,968.59,Transport,2024-08-08,8,2024
TXN533672,U00041,Vitamin supplements,359.1,Health,2024-12-09,12,2024
TXN461260,U00041,Mall shopping,1251.66,Shopping,2024-06-13,6,2024
TXN466704,U00041,Netflix subscription,2705.4,Entertainment,2024-03-27,3,2024
TXN147057,U00041,Books purchase,2199.98,Entertainment,2024-08-13,8,2024
TXN894541,U00041,Petrol fuel,2414.49,Transport,2024-03-20,3,2024
TXN354854,U00041,Medicine pharmacy,437.68,Health,2024-01-28,1,2024
TXN114400,U00041,Spotify music,3047.2,Entertainment,2024-05-27,5,2024
TXN123853,U00041,Internet broadband,1102.66,Bills,2024-08-29,8,2024
TXN313701,U00041,Water bill,2603.04,Bills,2024-04-18,4,2024
TXN606489,U00041,Hotstar subscription,2638.73,Entertainment,2024-10-07,10,2024
TXN119281,U00041,Spotify music,2448.0,Entertainment,2024-12-08,12,2024
TXN145594,U00041,Accessories,3175.84,Shopping,2024-09-26,9,2024
TXN927524,U00041,Mobile recharge,257.38,Bills,2024-04-12,4,2024
TXN786563,U00041,Vitamin supplements,985.92,Health,2024-08-26,8,2024
TXN795186,U00041,Zomato delivery,1390.83,Food,2024-05-18,5,2024
TXN406703,U00041,Health insurance,3031.77,Health,2024-01-10,1,2024
TXN633243,U00041,Yoga class,847.53,Health,2024-07-13,7,2024
TXN726111,U00041,Medicine pharmacy,3168.36,Health,2024-09-05,9,2024
TXN580233,U00041,Movie tickets,693.14,Entertainment,2024-09-13,9,2024
TXN419739,U00041,Netflix subscription,187.15,Entertainment,2024-09-28,9,2024
TXN463625,U00042,Myntra fashion,2618.15,Shopping,2024-01-10,1,2024
TXN347678,U00042,Health insurance,1276.05,Health,2024-06-03,6,2024
TXN370196,U00042,Concert tickets,2851.03,Entertainment,2024-11-16,11,2024
TXN336540,U00042,Amazon purchase,3307.27,Shopping,2024-05-23,5,2024
TXN243928,U00042,Bus ticket,3145.25,Transport,2024-12-02,12,2024
TXN742198,U00042,Bakery snacks,1846.48,Food,2024-12-13,12,2024
TXN260169,U00042,Doctor consultation,1489.8,Health,2024-10-20,10,2024
TXN570988,U00042,Electronics buy,3188.59,Shopping,2024-06-17,6,2024
TXN709254,U00042,Spotify music,763.31,Entertainment,2024-03-11,3,2024
TXN821978,U00042,Gaming purchase,3025.93,Entertainment,2024-06-07,6,2024
TXN907455,U00042,Eye checkup,3187.99,Health,2024-08-08,8,2024
TXN171108,U00042,Toll charge,3214.04,Transport,2024-06-11,6,2024
TXN293079,U00042,Hotstar subscription,3322.68,Entertainment,2024-03-01,3,2024
TXN534152,U00042,Mobile recharge,2558.42,Bills,2024-06-12,6,2024
TXN874205,U00042,Electronics buy,1578.37,Shopping,2024-11-22,11,2024
TXN237935,U00042,Mobile recharge,2737.92,Bills,2024-02-24,2,2024
TXN746915,U00042,Uber ride,2680.44,Transport,2024-11-09,11,2024
TXN725329,U00042,Cable TV,2006.3,Bills,2024-04-28,4,2024
TXN183336,U00042,Petrol fuel,2421.45,Transport,2024-07-02,7,2024
TXN591534,U00042,Lab test,512.6,Health,2024-11-05,11,2024
TXN615318,U00042,Health insurance,684.72,Health,2024-07-17,7,2024
TXN133795,U00042,Clothes shopping,615.06,Shopping,2024-04-25,4,2024
TXN333365,U00042,Amazon purchase,3242.75,Shopping,2024-07-30,7,2024
TXN285679,U00042,Doctor consultation,2664.33,Health,2024-02-03,2,2024
TXN579770,U00042,Accessories,1740.3,Shopping,2024-06-15,6,2024
TXN737460,U00042,Auto rickshaw,1446.79,Transport,2024-01-22,1,2024
TXN741209,U00042,Yoga class,2534.69,Health,2024-07-20,7,2024
TXN772550,U00042,Vitamin supplements,2098.63,Health,2024-09-25,9,2024
TXN579094,U00042,Hospital visit,1846.24,Health,2024-08-19,8,2024
TXN870881,U00042,Grocery store,1839.52,Food,2024-07-21,7,2024
TXN151690,U00043,Theme park,1830.64,Entertainment,2024-11-18,11,2024
TXN911259,U00043,Rapido bike,1566.46,Transport,2024-06-04,6,2024
TXN742917,U00043,Property tax,624.38,Bills,2024-05-30,5,2024
TXN970206,U00043,Milk dairy,3167.68,Food,2024-08-25,8,2024
TXN218669,U00043,Lab test,362.02,Health,2024-09-13,9,2024
TXN672949,U00043,Toll charge,3285.56,Transport,2024-12-22,12,2024
TXN126122,U00043,Auto rickshaw,1476.78,Transport,2024-08-18,8,2024
TXN311741,U00043,Train ticket,2086.59,Transport,2024-12-30,12,2024
TXN780081,U00043,Flipkart order,912.78,Shopping,2024-12-20,12,2024
TXN195620,U00043,Gym membership,2528.39,Health,2024-03-04,3,2024
TXN649262,U00043,Vegetable market,2237.55,Food,2024-02-13,2,2024
TXN741804,U00043,Yoga class,2557.71,Health,2024-09-18,9,2024
TXN905579,U00043,Auto rickshaw,1948.69,Transport,2024-01-23,1,2024
TXN257380,U00043,Bus ticket,2000.95,Transport,2024-12-03,12,2024
TXN153802,U00043,Metro card recharge,667.09,Transport,2024-12-30,12,2024
TXN402808,U00043,Electronics buy,1117.84,Shopping,2024-08-16,8,2024
TXN312705,U00043,Gym membership,455.56,Health,2024-03-08,3,2024
TXN580921,U00043,Street food,2690.62,Food,2024-01-07,1,2024
TXN737517,U00043,Sports gear,1925.08,Shopping,2024-01-03,1,2024
TXN598820,U00043,Shoes purchase,798.21,Shopping,2024-12-03,12,2024
TXN729252,U00043,Myntra fashion,1574.47,Shopping,2024-11-03,11,2024
TXN684632,U00044,Flight booking,1009.49,Transport,2024-11-17,11,2024
TXN785010,U00044,Uber ride,687.7,Transport,2024-01-29,1,2024
TXN799396,U00044,Electricity bill,551.54,Bills,2024-01-17,1,2024
TXN151413,U00044,Bowling night,1079.62,Entertainment,2024-02-14,2,2024
TXN804737,U00044,Bakery snacks,3478.39,Food,2024-03-23,3,2024
TXN723870,U00044,Cable TV,2330.19,Bills,2024-12-24,12,2024
TXN885734,U00044,Hotstar subscription,662.1,Entertainment,2024-08-21,8,2024
TXN905843,U00044,Amazon Prime,3263.61,Entertainment,2024-02-17,2,2024
TXN960109,U00044,DTH recharge,1321.56,Bills,2024-07-13,7,2024
TXN407057,U00044,Bakery snacks,2959.42,Food,2024-02-03,2,2024
TXN445200,U00044,Clothes shopping,470.98,Shopping,2024-05-20,5,2024
TXN319205,U00044,Theme park,1860.03,Entertainment,2024-12-22,12,2024
TXN654640,U00044,Netflix subscription,427.09,Entertainment,2024-11-18,11,2024
TXN926471,U00044,Vegetable market,2548.06,Food,2024-11-05,11,2024
TXN372273,U00044,Dental checkup,1523.33,Health,2024-06-11,6,2024
TXN236014,U00044,Bowling night,3482.83,Entertainment,2024-06-30,6,2024
TXN621919,U00044,Bowling night,1762.57,Entertainment,2024-11-19,11,2024
TXN843007,U00044,Clothes shopping,3098.64,Shopping,2024-04-29,4,2024
TXN587467,U00044,Water bill,55.45,Bills,2024-01-13,1,2024
TXN938403,U00044,Medicine pharmacy,2594.27,Health,2024-04-16,4,2024
TXN687638,U00045,Myntra fashion,206.95,Shopping,2024-06-28,6,2024
TXN823535,U00045,Doctor consultation,88.98,Health,2024-04-13,4,2024
TXN414870,U00045,Gas cylinder,2776.17,Bills,2024-06-06,6,2024
TXN219366,U00045,Hotstar subscription,1167.54,Entertainment,2024-01-04,1,2024
TXN745915,U00045,Health insurance,1227.7,Health,2024-10-18,10,2024
TXN805139,U00045,Restaurant dinner,719.35,Food,2024-06-22,6,2024
TXN242348,U00045,Sports gear,2800.53,Shopping,2024-11-26,11,2024
TXN451387,U00045,Clothes shopping,2213.84,Shopping,2024-10-01,10,2024
TXN975671,U00045,Myntra fashion,3250.88,Shopping,2024-01-29,1,2024
TXN430828,U00045,Concert tickets,1999.05,Entertainment,2024-12-13,12,2024
TXN818791,U00045,Hotstar subscription,114.58,Entertainment,2024-10-22,10,2024
TXN394083,U00045,DTH recharge,278.43,Bills,2024-03-17,3,2024
TXN660226,U00045,Dominos pizza,3443.48,Food,2024-11-16,11,2024
TXN724103,U00045,Toll charge,2139.63,Transport,2024-04-05,4,2024
TXN844321,U00045,Cafe coffee,2483.17,Food,2024-06-10,6,2024
TXN349185,U00045,Cafe coffee,1477.85,Food,2024-09-11,9,2024
TXN326639,U00045,Property tax,2911.63,Bills,2024-06-03,6,2024
TXN923073,U00045,Concert tickets,653.79,Entertainment,2024-07-10,7,2024
TXN630573,U00045,Grocery store,3201.07,Food,2024-08-15,8,2024
TXN299451,U00045,Vegetable market,3172.1,Food,2024-03-19,3,2024
TXN425434,U00045,Property tax,2576.92,Bills,2024-09-25,9,2024
TXN962074,U00045,Mobile recharge,2704.71,Bills,2024-02-20,2,2024
TXN581682,U00045,Spotify music,757.9,Entertainment,2024-01-19,1,2024
TXN146168,U00045,Household items,449.63,Shopping,2024-06-08,6,2024
TXN589554,U00045,Vitamin supplements,3057.97,Health,2024-06-19,6,2024
TXN881770,U00045,Zomato delivery,1845.99,Food,2024-12-03,12,2024
TXN769883,U00045,Electricity bill,2042.58,Bills,2024-06-08,6,2024
TXN390088,U00045,Bus ticket,741.92,Transport,2024-05-26,5,2024
TXN223365,U00045,Amazon Prime,2716.12,Entertainment,2024-12-09,12,2024
TXN115997,U00045,Mobile recharge,593.36,Bills,2024-02-28,2,2024
TXN668882,U00045,Hotstar subscription,1823.51,Entertainment,2024-04-15,4,2024
TXN838568,U00045,Wifi bill,1148.77,Bills,2024-03-13,3,2024
TXN426503,U00045,Cable TV,894.65,Bills,2024-02-06,2,2024
TXN236392,U00045,Amazon Prime,1914.99,Entertainment,2024-01-26,1,2024
TXN211072,U00045,Vegetable market,3166.36,Food,2024-01-26,1,2024
TXN287677,U00045,Amazon purchase,347.11,Shopping,2024-07-19,7,2024
TXN976792,U00045,Vitamin supplements,3124.9,Health,2024-11-18,11,2024
TXN448475,U00045,Lab test,2176.29,Health,2024-06-08,6,2024
TXN695370,U00045,Flight booking,320.98,Transport,2024-08-26,8,2024
TXN817727,U00046,Vegetable market,385.56,Food,2024-06-07,6,2024
TXN250703,U00046,Lab test,1673.38,Health,2024-04-24,4,2024
TXN292259,U00046,Concert tickets,3199.37,Entertainment,2024-07-19,7,2024
TXN575301,U00046,Health insurance,2771.29,Health,2024-06-15,6,2024
TXN468512,U00046,Amazon purchase,275.51,Shopping,2024-02-27,2,2024
TXN905245,U00046,Sports gear,2967.89,Shopping,2024-05-24,5,2024
TXN207932,U00046,Cable TV,2032.64,Bills,2024-09-17,9,2024
TXN174369,U00046,Flipkart order,1174.25,Shopping,2024-11-28,11,2024
TXN533525,U00046,Wifi bill,1640.36,Bills,2024-10-29,10,2024
TXN605806,U00046,Toll charge,890.73,Transport,2024-03-22,3,2024
TXN719677,U00046,Flipkart order,1225.46,Shopping,2024-12-21,12,2024
TXN670977,U00046,Myntra fashion,2006.88,Shopping,2024-06-24,6,2024
TXN181678,U00046,Doctor consultation,647.14,Health,2024-12-08,12,2024
TXN720928,U00046,Vitamin supplements,2936.78,Health,2024-02-28,2,2024
TXN961953,U00046,Books purchase,1172.55,Entertainment,2024-02-19,2,2024
TXN172988,U00046,Clothes shopping,1112.72,Shopping,2024-07-26,7,2024
TXN908812,U00046,Movie tickets,2415.0,Entertainment,2024-11-01,11,2024
TXN164468,U00046,Mall shopping,1755.32,Shopping,2024-12-04,12,2024
TXN891662,U00046,Grocery store,2868.77,Food,2024-10-24,10,2024
TXN256464,U00046,Hospital visit,2661.92,Health,2024-12-04,12,2024
TXN706005,U00046,Household items,1055.69,Shopping,2024-11-11,11,2024
TXN414295,U00046,Shoes purchase,759.53,Shopping,2024-06-11,6,2024
TXN852658,U00046,Concert tickets,3218.83,Entertainment,2024-08-10,8,2024
TXN635218,U00046,Internet broadband,2060.41,Bills,2024-11-09,11,2024
TXN155708,U00047,Rapido bike,265.32,Transport,2024-10-08,10,2024
TXN215027,U00047,Milk dairy,2881.6,Food,2024-07-02,7,2024
TXN718831,U00047,Electricity bill,861.58,Bills,2024-12-25,12,2024
TXN500099,U00047,Mall shopping,2505.62,Shopping,2024-07-26,7,2024
TXN597938,U00047,Household items,778.7,Shopping,2024-03-29,3,2024
TXN980764,U00047,Petrol fuel,1966.2,Transport,2024-07-03,7,2024
TXN231647,U00047,Clothes shopping,1045.22,Shopping,2024-12-09,12,2024
TXN250990,U00047,Uber ride,297.52,Transport,2024-01-09,1,2024
TXN188776,U00047,Lab test,2319.85,Health,2024-03-10,3,2024
TXN733790,U00047,Auto rickshaw,3017.53,Transport,2024-12-22,12,2024
TXN544726,U00047,Accessories,670.3,Shopping,2024-09-17,9,2024
TXN294816,U00047,Books purchase,1377.27,Entertainment,2024-04-25,4,2024
TXN987938,U00047,Accessories,75.63,Shopping,2024-09-12,9,2024
TXN530794,U00047,Doctor consultation,2506.85,Health,2024-05-17,5,2024
TXN695748,U00047,Bowling night,1316.05,Entertainment,2024-01-20,1,2024
TXN824038,U00047,Mall shopping,440.42,Shopping,2024-09-03,9,2024
TXN887042,U00047,Restaurant dinner,2569.14,Food,2024-09-26,9,2024
TXN739705,U00047,Property tax,1833.48,Bills,2024-09-24,9,2024
TXN801200,U00047,Grocery store,1679.96,Food,2024-12-05,12,2024
TXN742818,U00047,Milk dairy,2803.44,Food,2024-06-08,6,2024
TXN591644,U00047,Dominos pizza,1895.86,Food,2024-01-06,1,2024
TXN869460,U00047,Household items,3175.89,Shopping,2024-10-20,10,2024
TXN403257,U00047,Insurance premium,1267.56,Bills,2024-05-30,5,2024
TXN885829,U00047,Uber ride,2447.93,Transport,2024-11-01,11,2024
TXN596144,U00047,Cable TV,948.53,Bills,2024-11-18,11,2024
TXN405925,U00047,Spotify music,2026.37,Entertainment,2024-12-02,12,2024
TXN186518,U00047,Vitamin supplements,144.18,Health,2024-09-05,9,2024
TXN364294,U00047,Flight booking,315.17,Transport,2024-05-22,5,2024
TXN114892,U00047,Toll charge,1019.35,Transport,2024-05-11,5,2024
TXN874863,U00047,Medicine pharmacy,2133.18,Health,2024-10-29,10,2024
TXN373943,U00047,Train ticket,1325.7,Transport,2024-03-30,3,2024
TXN134697,U00047,Doctor consultation,1722.97,Health,2024-09-27,9,2024
TXN978302,U00048,Restaurant dinner,2104.63,Food,2024-03-19,3,2024
TXN792759,U00048,Myntra fashion,2707.77,Shopping,2024-05-01,5,2024
TXN156964,U00048,Clothes shopping,777.46,Shopping,2024-06-25,6,2024
TXN155074,U00048,Dental checkup,2656.42,Health,2024-02-29,2,2024
TXN599401,U00048,Train ticket,1425.67,Transport,2024-06-03,6,2024
TXN839883,U00048,Eye checkup,856.13,Health,2024-12-15,12,2024
TXN555851,U00048,Sports gear,956.06,Shopping,2024-09-28,9,2024
TXN500560,U00048,Cafe coffee,3248.92,Food,2024-08-17,8,2024
TXN143010,U00048,Health insurance,3368.08,Health,2024-12-15,12,2024
TXN740140,U00048,Milk dairy,2249.11,Food,2024-08-09,8,2024
TXN941289,U00048,Dental checkup,1205.64,Health,2024-05-16,5,2024
TXN583507,U00048,Cafe coffee,2307.48,Food,2024-07-19,7,2024
TXN907924,U00048,Doctor consultation,2583.38,Health,2024-10-28,10,2024
TXN288656,U00048,Flight booking,1214.05,Transport,2024-12-19,12,2024
TXN972089,U00048,Wifi bill,86.49,Bills,2024-01-05,1,2024
TXN208954,U00048,Swiggy order,1468.81,Food,2024-09-25,9,2024
TXN364132,U00048,Lab test,1262.73,Health,2024-05-25,5,2024
TXN159645,U00048,Uber ride,131.77,Transport,2024-02-17,2,2024
TXN227706,U00048,Gaming purchase,3329.19,Entertainment,2024-11-22,11,2024
TXN236217,U00048,Medicine pharmacy,348.03,Health,2024-11-05,11,2024
TXN216229,U00048,Accessories,2821.04,Shopping,2024-04-04,4,2024
TXN792561,U00048,Gym membership,924.01,Health,2024-08-27,8,2024
TXN906731,U00048,Vegetable market,3233.3,Food,2024-05-21,5,2024
TXN390756,U00048,Mall shopping,937.81,Shopping,2024-02-07,2,2024
TXN370782,U00048,Bakery snacks,1390.64,Food,2024-01-31,1,2024
TXN310416,U00048,Mobile recharge,1569.98,Bills,2024-09-08,9,2024
TXN213697,U00048,Theme park,665.63,Entertainment,2024-09-08,9,2024
TXN743790,U00048,Flight booking,2702.04,Transport,2024-04-21,4,2024
TXN208304,U00048,Medicine pharmacy,3198.5,Health,2024-05-12,5,2024
TXN914992,U00048,Zomato delivery,292.92,Food,2024-05-08,5,2024
TXN100909,U00049,Vegetable market,563.55,Food,2024-11-23,11,2024
TXN445852,U00049,Bakery snacks,969.21,Food,2024-12-24,12,2024
TXN908442,U00049,Accessories,62.78,Shopping,2024-12-28,12,2024
TXN666366,U00049,Sports gear,1554.4,Shopping,2024-02-05,2,2024
TXN957710,U00049,Uber ride,1376.26,Transport,2024-12-18,12,2024
TXN449636,U00049,Flipkart order,2006.99,Shopping,2024-07-02,7,2024
TXN778506,U00049,Dental checkup,1432.12,Health,2024-11-19,11,2024
TXN184365,U00049,Dominos pizza,1894.46,Food,2024-06-23,6,2024
TXN681409,U00049,Electronics buy,2284.88,Shopping,2024-03-31,3,2024
TXN829685,U00049,Bakery snacks,2329.53,Food,2024-06-02,6,2024
TXN610135,U00049,Flipkart order,2225.63,Shopping,2024-07-02,7,2024
TXN137432,U00049,Vegetable market,2586.87,Food,2024-03-12,3,2024
TXN350069,U00049,Uber ride,2533.1,Transport,2024-10-30,10,2024
TXN774661,U00049,Myntra fashion,267.32,Shopping,2024-10-03,10,2024
TXN117215,U00049,Property tax,1892.09,Bills,2024-08-18,8,2024
TXN525205,U00049,Dominos pizza,243.39,Food,2024-01-22,1,2024
